,,CIRCULAR ,,,,,,,,
,,ROAD. MIH. ,,,,,,,,
,,KOTLA KHAN ,,,,,,,,
,,ABADI CITY ,,,,,,,,
,,CIRCULAR ,,,,,,,,
,,ROAD TO ,,,,,,,,
,,SABAZ PIR ,,,,,,,,
,,ROAD ZIARAT ,,,,,,,,
,,SABAZ PIR ,,,,,,,,
,,GANJ GATE ,,,,,,,,
,,SCHOOL.,,,,,,,,
,,-,016040201,-, 377, 377,,,,
,,-,016040501,-, 347, 347,,,,
,,-,016040502,-, 388, 388,,,,
,,,,, 1458 , 1458 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 58 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 104 ,GOVERNMENT MIDDLE ,UC-14 LAGORI ,016040504  IMAM BARA POURAN WALI ,-, 580, 580, 3, 3,,
,SCHOOL GANJ GATE ,ABADI O/S ,"KACHI MOHALLA BUKHARI SARAL, ABADI ",,,,,,,
,(MALE)PS-2,LAHORI GATE ,SHAH RASOOL PIR TO MOSQUE PIR ,,,,,,,
,,SWEEPER ,"GULAB SHAH. SIKANDAR PURA, GARHI ",,,,,,,
,,QURATERS TO ,"SAIDAN, KOOCHA ZAMEENDARAN, DAHKI ",,,,,,,
,,NISHTAR ABAD ,"MIAN RAHIM SHAH, POLICE STATION ",,,,,,,
,,TANKI CHOWK ,HASHNAGRI TO HOTEL HAFIZ JEE KABI ,,,,,,,
,,INCLUDING ,SHADI PIR ROAD. QUARTERS KHAWAJA ,,,,,,,
,,PUBLIC ,SHRIF SIKANDAR PURA ROAD SIKANDAR ,,,,,,,
,,HEALTH ,"PURA, MOH. PIR GULAB SHAH ",,,,,,,
,,CENTER ,(PARTIALLY) ZIARAT SHAH RASOOL PIR ,,,,,,,
,,SIKANDAR ,"MOH. TAKIA SINGAN KOOCHA FAQIRAN,",,,,,,,
,,PURA TO H/O ,,,,,,,,
,,BABU MOH PIR ,,,,,,,,
,,GULAB SHAH ,,,,,,,,
,,"MOH. KACHI, ",,,,,,,,
,,ABADI LAHORI ,,,,,,,,
,,GATE TO ,,,,,,,,
,,PROPERTY ,,,,,,,,
,,MURAD ,,,,,,,,
,,BAKHSH. ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,"MUSTAFA JEE, ",,,,,,,,
,,MOSQUE ,,,,,,,,
,,MUSTAFA JEE,,,,,,,,
,,MOH ,016040503  SHOUKAT KOOCHA ,-, 467, 467,,,,
,,"BORIABAFAN, ",BAROCHIAN. MOH. MOHABAT PURA CITY ,,,,,,,
,,KOOCHA QAIM ,CIRCULAR ROAD MOH. KOTLA KHAN ,,,,,,,
,,KHAN MASJID ,ABADI CITY CIRCULAR ROAD TO SABAZ ,,,,,,,
,,BILAL KOOCHA ,PIR ROAD ZIARAT SABAZ PIR GANJ GAT ,,,,,,,
,,HUSSAINA ,SCHOOL .M,,,,,,,
,,CHAH ,,,,,,,,
,,KATEEKHAN ,,,,,,,,
,,KOOCHA MOLVI ,,,,,,,,
,,ABDUL HAKIM ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,RAHMAT ULLAH ,,,,,,,,
,,KOTWAL GARI ,,,,,,,,
,,"KHANA ROAD, ",,,,,,,,
,,BAKAR ,,,,,,,,
,,QASABAN MOH. ,,,,,,,,
,,TASBIH GARAN ,,,,,,,,
,,ABADI KACHI ,,,,,,,,
,,MOHALLA ,,,,,,,,
,,ROAD FROM ,,,,,,,,
,,PROPERTY ,,,,,,,,
,,SAID RASOOL ,,,,,,,,
,,TO ABDUL AZIZ ,,,,,,,,
,,AND,,,,,,,,
,,,,, 1047 , 1047 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 59 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 105 ,GOVERNMENT MIDDLE ,-,,-,,, 3, 3,,
,SCHOOL GANJ GATE ,,,,,,,,,
,(MALE)PS-2,,,,,,,,,
 106 ,GOVERNMENT PRIMARY ,MOH. ,016040601,-, 463,, 463, 3,, 3
,SCHOOL KOTLA FEELBABAB ,MUHTASEEBAN ,,,,,,,,
,(MALE),GULSHAN ,,,,,,,,
,,BAZAR KOCHA ,,,,,,,,
,,KHWAJA MO. ,,,,,,,,
,,BILDARAN ,,,,,,,,
,,KOCHA ,,,,,,,,
,,FILBANAN. ,,,,,,,,
,,MOH SHAH ,,,,,,,,
,,MASOOM MOH ,,,,,,,,
,,MUFTI ASHOOR ,,,,,,,,
,,KOCHA ,,,,,,,,
,,"KUMHARAN, ",,,,,,,,
,,PIR SADU ,,,,,,,,
,,KOTLA ,,,,,,,,
,,"FILBABAB, MOH ",,,,,,,,
,,MALIK ,,,,,,,,
,,SHEHDAD. ,,,,,,,,
,,KOCHA ,,,,,,,,
,,NOOR-UL-ISLA,,,,,,,,
,,M,,,,,,,,
,,-,016040602,-, 393,, 393,,,
,,-,016040603,-, 338,, 338,,,
,,-,016040701,-, 650,, 650,,,
,,,,, 1844 ,, 1844 ,,,
 107 ,GOVERNMENT GIRLS ,UC-15 ,016040701,-,, 387, 387,, 3, 3
,PRIMAERY SCHOOL ,KARIMPURA ,,,,,,,,
,GORGATHARY URDER WATER ,MOH. ,,,,,,,,
,TANKI (FEMALE),MUHTASEEBAN,,,,,,,,
,,", GULSHAN ",,,,,,,,
,,BAZAR KOCHA ,,,,,,,,
,,KHWAJA MOH. ,,,,,,,,
,,BILDRAN ,,,,,,,,
,,KOCHA ,,,,,,,,
,,FILBANAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,MUGHALAN ,,,,,,,,
,,"BAZAR KALAN, ",,,,,,,,
,,CHAK SAZAN ,,,,,,,,
,,DISPENSARY ,,,,,,,,
,,BAZAR KALAN.,,,,,,,,
,,-,016040602,-,, 340, 340,,,
,,-,016040603,-,, 298, 298,,,
,,-,016040701,-,, 540, 540,,,
,,,,,, 1565 , 1565 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 60 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 108 ,GOVERNMENT MIDDLE ,UC-15 ,016040705,-, 225,, 225, 4,, 4
,SCHOOL SETHIAN (BAZAR ,KARIMPURA ,,,,,,,,
,KALAN(MALE),MOH. ,,,,,,,,
,,MUHTASEEBAN,,,,,,,,
,,", GULSHAN ",,,,,,,,
,,BAZAR KOCHA ,,,,,,,,
,,KHWAJA MOH. ,,,,,,,,
,,BILDRAN ,,,,,,,,
,,KOCHA ,,,,,,,,
,,FILBANAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,MUGHALAN ,,,,,,,,
,,"BAZAR KALAN, ",,,,,,,,
,,CHAK SAZAN  ,,,,,,,,
,,DISPENSARY ,,,,,,,,
,,BAZAR KALAN.,,,,,,,,
,,-,016040704,-, 327,, 327,,,
,,-,016040702,-, 498,, 498,,,
,,-,016040703,-, 703,, 703,,,
,,,,, 1753 ,, 1753 ,,,
 109 ,GOVERNMENT GIRLS HIGH ,UC 15 ,16040301,-,, 278, 278,, 3, 3
,SCHOOL JOGIWARA (FEMALE),KARIMPURA ,,,,,,,,
,,BUKHSHI RAM ,,,,,,,,
,,SHAHEEN ,,,,,,,,
,,BAZAR MOH. ,,,,,,,,
,,NUSRUT-UL-ISL,,,,,,,,
,,AM MOH. ,,,,,,,,
,,"SETHIAN, ",,,,,,,,
,,DAHKI SAHRIF ,,,,,,,,
,,KHAN MOH. ,,,,,,,,
,,"DAHLAN, MOH. ",,,,,,,,
,,MUGHALAN ,,,,,,,,
,,BAZAR KALAN ,,,,,,,,
,,CHAK SAZAN ,,,,,,,,
,,DISPENSARY ,,,,,,,,
,,BAZAR KALAN.,,,,,,,,
,,-,16040302,-,, 263, 263,,,
,,-,016040703,-,, 366, 366,,,
,,-,016040702,-,, 498, 498,,,
,,,,,, 1405 , 1405 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 61 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 110 ,GOVERNMENT HIGH SCHOOL ,MOHD ALI ,16040301  YOUSAF ALI SHAH ROAD ,-, 278, 278, 4, 4,,
,NO.2 PESHAWAR CITY (KNOWN ,PUBLIC ,ABADI.,,,,,,,
,AS CENTERIAL MODEL SCHOOL ,"SCHOOL, ",,,,,,,,
,PESHAWAR CITY (MALE) PS-1,MATEMITY ,,,,,,,,
,,HOSPITAL MOH ,,,,,,,,
,,JOGI WARA ,,,,,,,,
,,MOH MEHR ,,,,,,,,
,,MOTHO DHOBI ,,,,,,,,
,,GALI SIRKA ,,,,,,,,
,,FEROSHAN ,,,,,,,,
,,MOH. ATTAI ,,,,,,,,
,,KHAN MEHR ,,,,,,,,
,,SADU JHANDA ,,,,,,,,
,,BAZAR KARIM ,,,,,,,,
,,PURA FROM ,,,,,,,,
,,CHOWK SHADI ,,,,,,,,
,,PEER TO POST ,,,,,,,,
,,"OFFICE, KARIM ",,,,,,,,
,,PURA CHAKA ,,,,,,,,
,,GALI GHAZI ,,,,,,,,
,,ABDUR RASHID ,,,,,,,,
,,HAVALI ,,,,,,,,
,,SHOKOOR ,,,,,,,,
,,KHAN,,,,,,,,
,,-,16040302,-, 803, 803,,,,
,,-,16040303,-, 460, 460,,,,
,,-,16040304,-, 516, 516,,,,
,,,,, 2057 , 2057 ,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 62 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 111 ,GOVERNMENT GIRLS HIGH ,MOHD ALI ,016040301  YOUSAF ALI SHAH ROAD ,-,, 207, 207,, 3, 3
,SCHOOL JOGIWARA (FEMALE),PUBLIC ,ABADI.,,,,,,,
,,"SCHOOL, ",,,,,,,,
,,MATEMITY ,,,,,,,,
,,HOSPITAL MOH ,,,,,,,,
,,JOGI WARA ,,,,,,,,
,,MOH MEHR ,,,,,,,,
,,MOTHO DHOBI ,,,,,,,,
,,GALI SIRKA ,,,,,,,,
,,FEROSHAN ,,,,,,,,
,,MOH. ATTAI ,,,,,,,,
,,KHAN MEHR ,,,,,,,,
,,SADU JHANDA ,,,,,,,,
,,BAZAR KARIM ,,,,,,,,
,,PURA FROM ,,,,,,,,
,,CHOWK SHADI ,,,,,,,,
,,PEER TO POST ,,,,,,,,
,,"OFFICE, KARIM ",,,,,,,,
,,PURA CHAKA ,,,,,,,,
,,GALI GHAZI ,,,,,,,,
,,ABDUR RASHID ,,,,,,,,
,,HAVALI ,,,,,,,,
,,SHOKOOR ,,,,,,,,
,,KHAN,,,,,,,,
,,-,016040302,-,, 556, 556,,,
,,-,016040303,-,, 323, 323,,,
,,-,016040304,-,, 367, 367,,,
,,,,,, 1453 , 1453 ,,,
 112 ,OFFECI OF THE AUQAF ,UC-15 ,016040404,-, 604,, 604, 3,, 3
,BULDING SECTION RALATED ,KAKARIMURA ,,,,,,,,
,WITH THE TOWN-1 (MAP ,WANGRI ,,,,,,,,
,SECTION) SITUATED AT NAZ ,GARAN. MOH. ,,,,,,,,
,CINEMA ROAD BACK SIDE ,KAKA JAMADAR ,,,,,,,,
,BANK SIDE SQUARE ,"MOH, RATI ",,,,,,,,
,PESHAWAR CITY. (MALE),BAZAAR RATI. ,,,,,,,,
,,MOH. MULAN ,,,,,,,,
,,MAJEED MOH ,,,,,,,,
,,KARAM KHAN ,,,,,,,,
,,TO MASJID ,,,,,,,,
,,KOZA WALI ,,,,,,,,
,,NISHTER PURA ,,,,,,,,
,,MODERN ,,,,,,,,
,,CENERAL ,,,,,,,,
,,"STORE, MOH. ",,,,,,,,
,,AQA SHAFI ,,,,,,,,
,,MOH BEHLOOL ,,,,,,,,
,,DANA.,,,,,,,,
,,-,016040403,-, 916,, 916,,,
,,-,016040205,-, 437,, 437,,,
,,,,, 1957 ,, 1957 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 63 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 113 ,GOVERNMENT GIRLS MIDDLE ,UC-15 ,016040404,-, 903,, 903,, 3, 3
,SCHOOL NEW KARIM PURA ,KAKARIMURA ,,,,,,,,
,(BEHLOL DANA (FEMALE),WANGRI ,,,,,,,,
,,GARAN. MOH. ,,,,,,,,
,,KAKA JAMADAR ,,,,,,,,
,,"MOH, RATI ",,,,,,,,
,,BAZAAR RATI. ,,,,,,,,
,,MOH. MULAN ,,,,,,,,
,,MAJEED MOH ,,,,,,,,
,,KARAM KHAN ,,,,,,,,
,,TO MASJID ,,,,,,,,
,,KOZA WALI ,,,,,,,,
,,NISHTER PURA ,,,,,,,,
,,MODERN ,,,,,,,,
,,CENERAL ,,,,,,,,
,,"STORE, MOH. ",,,,,,,,
,,AQA SHAFI ,,,,,,,,
,,MOH BEHLOOL ,,,,,,,,
,,DANA.,,,,,,,,
,,-,016040403,-, 916,, 916,,,
,,-,016040205,-,, 324, 324,,,
,,,,, 1819 , 324 , 2143 ,,,
 114 ,GOVERNMENT MIDDLE ,DHAKI HAMEED ,016060105,-, 903,, 903, 4,, 4
,SCHOOL ANDER SHAR FOR ,KHAN DHAKI ,,,,,,,,
,BOYS (MALE),NADA MALI ,,,,,,,,
,,BAZAR QISSA ,,,,,,,,
,,KHANWANI TO ,,,,,,,,
,,POLICE ,,,,,,,,
,,STATION DHAKI ,,,,,,,,
,,DALGIRAN ,,,,,,,,
,,KOCHA ,,,,,,,,
,,MASHQIAN ,,,,,,,,
,,DHAKI ,,,,,,,,
,,MANAWAR ,,,,,,,,
,,SHAH MOSQUE ,,,,,,,,
,,QASIM ALI ,,,,,,,,
,,KHAN BAZAAR ,,,,,,,,
,,MISGERAN ,,,,,,,,
,,DHAKI NAMA ,,,,,,,,
,,MOH. SHAH ,,,,,,,,
,,WALI QITAL.,,,,,,,,
,,-,016060103,-, 373,, 373,,,
,,-,016040205,-, 324,, 324,,,
,,,,, 1600 ,, 1600 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 64 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 115 ,GOVERNMENT FRONTIER ,DHAKI HAMEED ,016060105,-,, 782, 782,, 3, 3
,COLLEGE FOR WOMENS ,KHAN DHAKI ,,,,,,,,
,(FEMALE)PS-1,NADA MALI ,,,,,,,,
,,BAZAR QISSA ,,,,,,,,
,,KHANWANI TO ,,,,,,,,
,,POLICE ,,,,,,,,
,,STATION DHAKI ,,,,,,,,
,,DALGIRAN ,,,,,,,,
,,KOCHA ,,,,,,,,
,,MASHQIAN ,,,,,,,,
,,DHAKI ,,,,,,,,
,,MANAWAR ,,,,,,,,
,,SHAH MOSQUE ,,,,,,,,
,,QASIM ALI ,,,,,,,,
,,KHAN BAZAAR ,,,,,,,,
,,MISGERAN ,,,,,,,,
,,DHAKI NAMA ,,,,,,,,
,,MOH. SHAH ,,,,,,,,
,,WALI QITAL.,,,,,,,,
,,-,016060103,-,, 201, 201,,,
,,-,016060104,-,, 630, 630,,,
,,,,,, 1613 , 1613 ,,,
 116 ,GOVERNMENT PRIMARY ,UC-16 ANDER ,016060101  DALGRANA BATAIR BAZAN ,-, 164,, 164, 4,, 4
,SCHOOL MASJID MUHABAT ,SHEHR MOH. ,MOH. HARI ROY. MOH. TAKR DAAS ,,,,,,,
,KHAN (MALE),SHEHBAZ ,SARAFA MARKET. MOH TANDOOR SAZAN ,,,,,,,
,,DAROGAR ,"SABAZ MANDI BAZAR CHEROKOBAN, ",,,,,,,
,,SABZI MANDI ,MOH GADAI KHAN MUSLIM MEENA ,,,,,,,
,,MOUCHI LARA ,BAZAR SARAI SULAMAN BAZAR KALAM ,,,,,,,
,,CHOWK ,MOH KHASHKI MACHI HATTA.,,,,,,,
,,YADGAR BANK ,,,,,,,,
,,SQUARE ,,,,,,,,
,,JINNAG ROAD ,,,,,,,,
,,ABADI FROM ,,,,,,,,
,,KACHEHRY  ,,,,,,,,
,,GATE AND ,,,,,,,,
,,RAITHI GATE ,,,,,,,,
,,TO BILAL ,,,,,,,,
,,HOTEL ,,,,,,,,
,,KASHMIRI ,,,,,,,,
,,CAMP MOSQUE ,,,,,,,,
,,MAHABAT ,,,,,,,,
,,KHAN PUSHT ,,,,,,,,
,,CHABOTRA ,,,,,,,,
,,KOCHA ,,,,,,,,
,,SANTAN ,,,,,,,,
,,CHOWK ,,,,,,,,
,,ABRASHAM ,,,,,,,,
,,GARAN ,,,,,,,,
,,DALGRANA,,,,,,,,
,,-,016060102,-, 201,, 201,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 65 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016050501,-, 630,, 630,,,
,,,, 995 ,, 995 ,,,,
 117 ,GOVERNMENT FRONTIER ,UC-16 ANDER ,01606101  DALGRANA BATAIR BAZAN ,-,, 164, 164,, 3, 3
,COLLEGE FOR WOMEN ,SHEHR MOH. ,"MOH HARI TOY, MOH. TAKAR DAAS ",,,,,,,
,(FEMALE) PS-2,SHEHBAZ ,SARAFA MARKET. MOH. TANDOOR ,,,,,,,
,,DAROGAR ,SAZAN SABAZ MANDI BAZAR ,,,,,,,
,,SABZI MANDI ,CHEROKOBAN MOH. GADAI KHAN ,,,,,,,
,,MOUCHI LARA ,MUSLIM MEENA BAZAR SARAI SULMAN ,,,,,,,
,,CHOWK ,BAZAR KALAN MOH. KHALAN MOH. ,,,,,,,
,,YADGAR BANK ,"KHASHKI, MACHI HATTA.",,,,,,,
,,SQUARE ,,,,,,,,
,,JINNAG ROAD ,,,,,,,,
,,ABADI FROM ,,,,,,,,
,,KACHEHRY  ,,,,,,,,
,,GATE AND ,,,,,,,,
,,RAITHI GATE ,,,,,,,,
,,TO BILAL ,,,,,,,,
,,HOTEL ,,,,,,,,
,,KASHMIRI ,,,,,,,,
,,CAMP MOSQUE ,,,,,,,,
,,MAHABAT ,,,,,,,,
,,KHAN PUSHT ,,,,,,,,
,,CHABOTRA ,,,,,,,,
,,KOCHA ,,,,,,,,
,,SANTAN ,,,,,,,,
,,CHOWK ,,,,,,,,
,,ABRASHAM ,,,,,,,,
,,GARAN ,,,,,,,,
,,DALGRANA,,,,,,,,
,,-,016060101,-,, 987, 987,,,
,,-,016050501,-,, 676, 676,,,
,,,,,, 1827 , 1827 ,,,
 118 ,GOVT MIDDLE SCHOOL BOYS ,-,,-,,,, 3,, 3
,MOHALLA KHAUDADAD (MLAE),,,,,,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 66 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 119 ,GOVERNMEMT GIRLS MIDDLE ,KOCHI BAZAR ,016050502,-,, 506, 506,, 2, 2
,SCHOOL BACK SIDE MOSQUE ,MOH. SHAHAN ,,,,,,,,
,MOLANA GUL FAQIR (FEMALE),CHAHBASHI ,,,,,,,,
,,GHALA MANDI ,,,,,,,,
,,PEOPLE MANDI ,,,,,,,,
,,BAZAR SHEIKH ,,,,,,,,
,,BAH-UD-DIN ,,,,,,,,
,,JASTAY DOZAN ,,,,,,,,
,,DOMAN GALI ,,,,,,,,
,,FAISAL STREET ,,,,,,,,
,,MOH RASI ,,,,,,,,
,,WATAN ,,,,,,,,
,,MUHAMMAD ALI ,,,,,,,,
,,JOHAR ROAD ,,,,,,,,
,,"CHARCH, ",,,,,,,,
,,MISSION ,,,,,,,,
,,SCHOOL ,,,,,,,,
,,"CHOWK, ",,,,,,,,
,,ADWARDS ,,,,,,,,
,,"SCHOOL, MOH. ",,,,,,,,
,,YOUSAF ALI ,,,,,,,,
,,CHARCH ROAD.,,,,,,,,
,,-,01605053,-,, 134, 134,,,
,,-,016050504,-,, 293, 293,,,
,,-,016050505,-,, 330, 330,,,
,,,,,, 1263 , 1263 ,,,
 120 ,GOVERNMENT HIGH SCHOOL ,UC-15 ,016040401,-, 588,, 588, 2,, 2
,NO. 1 PESHAWAR CITY (G.T. ,KARIMPURA ,,,,,,,,
,ROAD ) MALE,MOH. JEWAN ,,,,,,,,
,,MAL GOVT ,,,,,,,,
,,HIGH SCHOOL ,,,,,,,,
,,NO 1-2 MOH. ,,,,,,,,
,,ZAFAR ,,,,,,,,
,,SHAHEED MOH. ,,,,,,,,
,,"MURSALEEN, ",,,,,,,,
,,HAWEALISHAK,,,,,,,,
,,OR KHAN ,,,,,,,,
,,WAPADA ,,,,,,,,
,,COMPLAINT ,,,,,,,,
,,OFFICE ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,ZAMEENDARAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,DANDIGARAN ,,,,,,,,
,,WAPDA ,,,,,,,,
,,COMPLAINT ,,,,,,,,
,,OFFICE ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,ZAMEENDARAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,DANDIGARAN.,,,,,,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 67 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,-,016040402,-, 380,, 380,,,
,,-,016040405,-, 388,, 388,,,
,,,, 1356 ,, 1356 ,,,,
 121 ,GOVT. HIGH SCHOOL NO.2 ,UC-15 ,016040401,-,, 509, 509,, 2, 2
,PESHAWAR CITY (KNOWN AS ,KARIMPURA ,,,,,,,,
,"CENTRAL MODEL SCHOOL, ",MOH. JEWAN ,,,,,,,,
,PESHAWAR CITY (FEMALE) ,MAL GOVT ,,,,,,,,
,PS-2,HIGH SCHOOL ,,,,,,,,
,,NO 1-2 MOH. ,,,,,,,,
,,ZAFAR ,,,,,,,,
,,SHAHEED MOH. ,,,,,,,,
,,"MURSALEEN, ",,,,,,,,
,,HAWEALISHAK,,,,,,,,
,,OR KHAN ,,,,,,,,
,,WAPADA ,,,,,,,,
,,COMPLAINT ,,,,,,,,
,,OFFICE ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,ZAMEENDARAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,DANDIGARAN ,,,,,,,,
,,WAPDA ,,,,,,,,
,,COMPLAINT ,,,,,,,,
,,OFFICE ,,,,,,,,
,,KOOCHA ,,,,,,,,
,,ZAMEENDARAN ,,,,,,,,
,,MOH. ,,,,,,,,
,,DANDIGARAN.,,,,,,,,
,,-,016040402,-,, 279, 279,,,
,,-,016040405,-,, 321, 321,,,
,,,,,, 1109 , 1109 ,,,
 122 ,GOVERNMENT HIGHER ,SIRKI GATE ,016060403,-, 792,, 792, 2,, 2
,SECONDRY SCHOOL NO. 3 ,MOH. SHALI ,,,,,,,,
,PESHAWAR CITY (MALE) PS-1,QOOBAN ,,,,,,,,
,,"LOONR,GALI ",,,,,,,,
,,SIRKI GATE TO ,,,,,,,,
,,NANBAI SHOP ,,,,,,,,
,,"SIRKI ROAD, ",,,,,,,,
,,MOH: ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,DAD. CITY ,,,,,,,,
,,HOTEL MOH ,,,,,,,,
,,NISF TORBAZ ,,,,,,,,
,,BIJORI KHURD ,,,,,,,,
,,BIJORI KALAN.,,,,,,,,
,,-,016060404,-, 339,, 339,,,
,,-,016060405,-,, 186, 186,,,
,,,,, 1131 , 186 , 1317 ,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 68 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
 123 ,GOVERNMENT PRIMARY ,SIRKI GATE ,016060403,-,, 685, 685,, 2, 2
,SCHOOL BOYS SIRKI ROAD ,MOH. SHALI ,,,,,,,,
,(FEMALE) PS-1,QOOBAN ,,,,,,,,
,,"LOONR,GALI ",,,,,,,,
,,SIRKI GATE TO ,,,,,,,,
,,NANBAI SHOP ,,,,,,,,
,,"SIRKI ROAD, ",,,,,,,,
,,MOH: ,,,,,,,,
,,MUHAMMAD ,,,,,,,,
,,DAD. CITY ,,,,,,,,
,,HOTEL MOH ,,,,,,,,
,,NISF TORBAZ ,,,,,,,,
,,BIJORI KHURD ,,,,,,,,
,,BIJORI KALAN.,,,,,,,,
,,-,016060404,-,, 241, 241,,,
,,-,016060405,-,, 162, 162,,,
,,,,,, 1088 , 1088 ,,,
 124 ,GOVERNMENT HIGH SCHOOL ,UC-17 ASIA ,016060406,-, 1378,, 1378, 4,, 4
,NO.3 CINEMA ROAD (MALE),MOH. GHORI ,,,,,,,,
,,KHAN MOH. ,,,,,,,,
,,KOCHI KHAN ,,,,,,,,
,,SARDCHA GAE ,,,,,,,,
,,ABADI O/S ,,,,,,,,
,,SARDEHA ,,,,,,,,
,,GATE.,,,,,,,,
,,-,016060601,-, 899,, 899,,,
,,,,, 2277 ,, 2277 ,,,
 125 ,GOVERNMENT PRIMERY ,UC-17 AWIA ,016060407,-,, 753, 753,, 3, 3
,SCHOOL BOYS SIRKI ROAD ,MOH. GHORI ,,,,,,,,
,(FEMALE),KHAN MOH. ,,,,,,,,
,,KOCHI KHAN ,,,,,,,,
,,SARDCHA ,,,,,,,,
,,GATE ABADI ,,,,,,,,
,,O/S SARDCHA ,,,,,,,,
,,GATE .,,,,,,,,
,,-,016060601,-,, 723, 723,,,
,,,,,, 1476 , 1476 ,,,
 126 ,MARRIAGE HALL ASIA PARK ,UC-17 ,01606406,-, 1378,, 1378, 4,, 4
,(MALE) PS-1,ASIASIRKI ,,,,,,,,
,,GATE CHANDU ,,,,,,,,
,,GALI MOH. ,,,,,,,,
,,"MULLA FASIH, ",,,,,,,,
,,BAZAAR ,,,,,,,,
,,BAHADAR ,,,,,,,,
,,SHAH. MOH. ,,,,,,,,
,,"MUNDI BHERI, ",,,,,,,,
,,"MOH. KIKRAN, ",,,,,,,,
,,MOH. JOGAN ,,,,,,,,
,,SHAH,,,,,,,,
,,-,016060501,-, 823,, 823,,,
CONSTITUENCY : NA-1   PESHAWAR-I,Page 69 of 98,,,,,,,,,
1,2,3,4,5,6,7,8,9,10,11
,,,,, 2201 ,, 2201 ,,,
 127 ,MADRASA BANAT PRIMERY ,UC-17 ,016060406,-,, 1158, 1158,, 3, 3
,SCHOOL (FEMALE),ASIASIRKI ,,,,,,,,
,,GATE CHANDU ,,,,,,,,
,,GALI MOH. ,,,,,,,,
,,"MULLA FASIH, ",,,,,,,,
,,BAZAAR ,,,,,,,,
,,BAHADAR ,,,,,,,,
,,SHAH. MOH. ,,,,,,,,
,,"MUNDI BHERI, ",,,,,,,,
,,"MOH. KIKRAN, ",,,,,,,,
,,MOH. JOGAN ,,,,,,,,
,,SHAH,,,,,,,,
,,-,016060504,-,, 648, 648,,,
,,,,,, 1806 , 1806 ,,,
 128 ,GOVERNMENT HIGH SCHOOL ,MOH. NOE ,016060502,-, 1225,, 1225, 4,, 4
,DABGARI (MALE) PS-1,DABGARI MOH. ,,,,,,,,
,,PEER ,,,,,,,,
,,"ABDULLAH, ",,,,,,,,
,,SHAH FATU ,,,,,,,,
,,"MANDI, HAVELI ",,,,,,,,
,,MEER HASHAM. ,,,,,,,,
,,SARAI ARBAB ,,,,,,,,
,,"SHER ALI, MOH ",,,,,,,,
,,"NOE, MOH. ",,,,,,,,
,,"WADHERIAN, ",,,,,,,,
,,MOH AFRIDI ,,,,,,,,
,,KHAN.,,,,,,,,
,,-,016060501,-, 850,, 850,,,
,,,,, 2075 ,, 2075 ,,,
 129 ,LADY GRIFT HIGH SCHOOL ,MOH. NOE ,016060502,-,, 932, 932,, 3, 3
,BEJOORI GATE (FEMALE) PS-1,DABGARI MOH. ,,,,,,,,
,,PEER ,,,,,,,,
,,"ABDULLAH, ",,,,,,,,
,,SHAH FATU ,,,,,,,,
,,"MANDI, HAVELI ",,,,,,,,
,,MEER HASHAM. ,,,,,,,,
,,SARAI ARBAB ,,,,,,,,
,,"SHER ALI, MOH ",,,,,,,,
,,"NOE, MOH. ",,,,,,,,
,,"WADHERIAN, ",,,,,,,,
,,MOH AFRIDI ,,,,,,,,
,,KHAN.,,,,,,,,
